contact_id,contact_date,contact_ts,search_id,user_id,listing_id,seller_type,dealer_id,dealer_tier,listed_price_eur,is_featured,photo_count,price_position_vs_market,dealer_response_time_hours,lead_channel
cnt_000000001287,2025-06-20,2025-06-20T10:19:15,srch_000000339490,usr_000017668,lst_000022769,dealer,dlr_000191,enterprise,2877.32,0,23,0.0083,8.24,chat
cnt_000000001288,2025-06-21,2025-06-21T19:02:27,srch_000000339642,usr_000014359,lst_000009066,dealer,dlr_000050,mid,32162.28,1,13,0.0391,9.01,call
cnt_000000001289,2025-06-21,2025-06-21T08:45:14,srch_000000339714,usr_000010198,lst_000025273,dealer,dlr_000246,mid,5734.95,0,18,0.0294,14.65,call
cnt_000000001290,2025-06-21,2025-06-21T09:11:48,srch_000000339773,usr_000021440,lst_000012609,dealer,dlr_000125,enterprise,8407.26,1,21,-0.005,0.5,chat
cnt_000000001291,2025-06-22,2025-06-22T11:39:05,srch_000000340334,usr_000008081,lst_000014959,dealer,dlr_000182,small,8422.71,1,17,0.0639,8.78,message
cnt_000000001292,2025-06-22,2025-06-22T18:22:41,srch_000000340375,usr_000011011,lst_000028261,dealer,dlr_000076,enterprise,7582.18,1,15,0.0114,2.75,call
cnt_000000001293,2025-06-23,2025-06-23T16:39:23,srch_000000340833,usr_000015406,lst_000000403,dealer,dlr_000213,mid,3430.49,0,11,0.0551,12.96,message
cnt_000000001294,2025-06-23,2025-06-23T21:03:47,srch_000000341013,usr_000011207,lst_000011232,dealer,dlr_000052,mid,14774.73,0,19,-0.0121,12.88,message
cnt_000000001295,2025-06-24,2025-06-24T13:33:17,srch_000000341391,usr_000020042,lst_000005974,dealer,dlr_000028,small,3559.42,1,13,0.0336,1.6,call
cnt_000000001296,2025-06-25,2025-06-25T07:58:58,srch_000000341719,usr_000011316,lst_000023135,dealer,dlr_000017,mid,18786.11,1,13,0.0758,7.95,chat
cnt_000000001297,2025-06-25,2025-06-25T17:55:54,srch_000000341742,usr_000006783,lst_000025225,dealer,dlr_000252,small,20840.27,0,12,-0.0131,15.38,message
cnt_000000001298,2025-06-26,2025-06-26T13:04:01,srch_000000342162,usr_000008163,lst_000011508,private,,private,4433.84,0,15,0.0187,2.52,call
cnt_000000001299,2025-06-26,2025-06-26T20:45:53,srch_000000342211,usr_000004266,lst_000003186,dealer,dlr_000273,small,6631.23,0,20,-0.0163,9.81,call
cnt_000000001300,2025-06-26,2025-06-26T12:03:07,srch_000000342257,usr_000012017,lst_000012809,dealer,dlr_000207,small,4606.1,0,19,0.0647,6.58,call
cnt_000000001301,2025-06-26,2025-06-26T22:28:30,srch_000000342510,usr_000009708,lst_000021693,private,,private,10753.28,0,10,-0.0794,20.45,chat
cnt_000000001302,2025-06-27,2025-06-27T20:06:57,srch_000000343037,usr_000012632,lst_000019208,dealer,dlr_000173,small,13108.61,1,14,0.0297,10.93,chat
cnt_000000001303,2025-06-27,2025-06-27T14:33:11,srch_000000343074,usr_000008938,lst_000016134,private,,private,7149.2,1,16,-0.0125,20.38,chat
cnt_000000001304,2025-06-28,2025-06-28T22:24:28,srch_000000343281,usr_000000870,lst_000016436,dealer,dlr_000145,small,33362.94,0,9,0.0936,14.17,message
cnt_000000001305,2025-06-28,2025-06-28T21:04:11,srch_000000343325,usr_000020102,lst_000001116,dealer,dlr_000219,small,10440.56,0,13,0.0412,16.14,message
cnt_000000001306,2025-06-28,2025-06-28T22:44:50,srch_000000343544,usr_000015376,lst_000023207,dealer,dlr_000165,mid,13555.62,1,21,0.0409,14.52,call
cnt_000000001307,2025-06-29,2025-06-29T08:25:58,srch_000000344089,usr_000000589,lst_000003395,dealer,dlr_000175,mid,12506.37,1,15,-0.0001,12.37,call
cnt_000000001308,2025-06-30,2025-06-30T12:41:01,srch_000000344514,usr_000006988,lst_000003446,dealer,dlr_000247,mid,3792.4,0,14,0.0467,4.06,chat
cnt_000000001309,2025-07-01,2025-07-01T09:56:56,srch_000000344706,usr_000007557,lst_000014164,dealer,dlr_000048,mid,7335.49,1,15,0.0403,16.61,call
cnt_000000001310,2025-07-01,2025-07-01T12:10:10,srch_000000344760,usr_000006106,lst_000016888,dealer,dlr_000209,small,15565.5,1,15,0.0575,14.35,call
cnt_000000001311,2025-07-01,2025-07-01T21:43:56,srch_000000344854,usr_000004734,lst_000018213,dealer,dlr_000051,small,6821.93,1,16,-0.0097,11.44,call
cnt_000000001312,2025-07-01,2025-07-01T07:42:31,srch_000000345098,usr_000013495,lst_000000631,dealer,dlr_000160,small,25636.87,0,15,0.0227,10.61,call
cnt_000000001313,2025-07-02,2025-07-02T15:01:04,srch_000000345380,usr_000020559,lst_000010036,dealer,dlr_000066,small,13973.34,1,13,0.0084,11.32,call
cnt_000000001314,2025-07-03,2025-07-03T19:33:02,srch_000000345838,usr_000016343,lst_000019069,dealer,dlr_000224,small,9464.96,0,16,0.0422,0.5,message
cnt_000000001315,2025-07-03,2025-07-03T13:49:07,srch_000000346040,usr_000013633,lst_000023138,dealer,dlr_000037,small,6508.87,0,14,0.0021,15.59,chat
cnt_000000001316,2025-07-09,2025-07-09T07:18:24,srch_000000348749,usr_000014147,lst_000004714,dealer,dlr_000210,small,18763.7,0,17,-0.0644,6.62,chat
cnt_000000001317,2025-07-09,2025-07-09T19:44:03,srch_000000348814,usr_000002717,lst_000006224,dealer,dlr_000144,enterprise,13085.25,0,15,0.0418,2.5,message
cnt_000000001318,2025-07-10,2025-07-10T15:08:01,srch_000000349710,usr_000011667,lst_000003806,dealer,dlr_000164,small,2283.57,0,17,-0.0033,6.95,message
cnt_000000001319,2025-07-11,2025-07-11T11:38:39,srch_000000350086,usr_000014398,lst_000022053,dealer,dlr_000144,enterprise,7991.74,0,21,0.0925,2.5,call
cnt_000000001320,2025-07-12,2025-07-12T13:38:42,srch_000000350277,usr_000012407,lst_000013689,dealer,dlr_000071,mid,14177.93,0,15,0.0282,7.75,message
cnt_000000001321,2025-07-12,2025-07-12T07:17:52,srch_000000350469,usr_000016124,lst_000030934,dealer,dlr_000125,enterprise,3126.04,0,27,0.1225,0.5,chat
cnt_000000001322,2025-07-12,2025-07-12T21:59:48,srch_000000350511,usr_000004765,lst_000019218,dealer,dlr_000158,small,4863.71,1,11,0.0154,0.6,call
cnt_000000001323,2025-07-12,2025-07-12T18:53:20,srch_000000350781,usr_000001571,lst_000022513,private,,private,4581.63,0,13,-0.0403,24.48,call
cnt_000000001324,2025-07-13,2025-07-13T20:44:43,srch_000000351215,usr_000019757,lst_000008570,dealer,dlr_000028,small,4581.72,1,14,0.0517,1.6,message
cnt_000000001325,2025-07-14,2025-07-14T17:52:40,srch_000000351871,usr_000002399,lst_000001655,private,,private,21853.75,0,16,-0.0572,9.77,call
cnt_000000001326,2025-07-16,2025-07-16T11:55:14,srch_000000352489,usr_000011012,lst_000008668,private,,private,5160.06,0,13,-0.0817,23.5,message
cnt_000000001327,2025-07-17,2025-07-17T10:04:04,srch_000000352949,usr_000017135,lst_000001149,dealer,dlr_000083,small,6538.6,1,18,-0.0283,12.18,call
cnt_000000001328,2025-07-18,2025-07-18T08:24:26,srch_000000353571,usr_000013343,lst_000024132,dealer,dlr_000002,small,22870.23,0,13,0.0563,11.56,chat
cnt_000000001329,2025-07-19,2025-07-19T12:07:27,srch_000000353996,usr_000019685,lst_000027257,dealer,dlr_000276,mid,27605.02,1,21,0.0769,7.59,call
cnt_000000001330,2025-07-21,2025-07-21T14:31:02,srch_000000355207,usr_000005666,lst_000026888,dealer,dlr_000254,small,2184.77,0,16,-0.0248,7.31,message
cnt_000000001331,2025-07-22,2025-07-22T13:12:03,srch_000000355441,usr_000013422,lst_000018053,dealer,dlr_000014,small,11241.86,0,14,0.0456,7.61,call
cnt_000000001332,2025-07-22,2025-07-22T11:29:24,srch_000000355687,usr_000017973,lst_000015777,private,,private,7573.1,0,12,-0.045,31.32,message
cnt_000000001333,2025-07-23,2025-07-23T16:40:12,srch_000000356251,usr_000011922,lst_000019358,dealer,dlr_000149,small,4817.62,0,20,0.0318,26.24,message
cnt_000000001334,2025-07-24,2025-07-24T21:23:36,srch_000000356924,usr_000014577,lst_000031889,dealer,dlr_000240,small,4580.6,0,8,0.0359,15.86,chat
cnt_000000001335,2025-07-25,2025-07-25T18:11:09,srch_000000357352,usr_000012994,lst_000011510,dealer,dlr_000081,enterprise,10033.02,1,12,0.0123,4.0,message
cnt_000000001336,2025-07-26,2025-07-26T09:01:22,srch_000000357593,usr_000001404,lst_000011018,dealer,dlr_000063,small,8958.3,0,13,0.0538,8.35,message
cnt_000000001337,2025-07-26,2025-07-26T13:22:16,srch_000000357895,usr_000000099,lst_000014364,dealer,dlr_000109,small,9119.42,1,13,-0.0007,2.39,call
cnt_000000001338,2025-07-27,2025-07-27T16:14:33,srch_000000358099,usr_000019970,lst_000021866,dealer,dlr_000173,small,9674.85,0,14,0.0328,10.93,call
cnt_000000001339,2025-07-27,2025-07-27T10:39:43,srch_000000358341,usr_000011732,lst_000025084,private,,private,20222.67,0,18,-0.0162,19.36,chat
cnt_000000001340,2025-07-28,2025-07-28T22:30:52,srch_000000358542,usr_000010637,lst_000014465,dealer,dlr_000073,mid,2410.99,0,14,0.0164,13.13,message
cnt_000000001341,2025-07-28,2025-07-28T19:54:00,srch_000000358551,usr_000005978,lst_000007730,dealer,dlr_000166,mid,4656.72,1,18,0.0433,12.42,call
cnt_000000001342,2025-07-28,2025-07-28T11:15:23,srch_000000358775,usr_000006793,lst_000027454,dealer,dlr_000200,small,34021.6,0,14,0.0678,24.23,message
cnt_000000001343,2025-07-30,2025-07-30T22:04:47,srch_000000359595,usr_000000526,lst_000025598,dealer,dlr_000004,mid,22414.81,0,13,0.0215,8.77,call
cnt_000000001344,2025-07-30,2025-07-30T22:33:49,srch_000000359767,usr_000002443,lst_000014567,private,,private,23126.15,0,14,-0.0349,4.75,message
cnt_000000001345,2025-07-30,2025-07-30T18:01:44,srch_000000359875,usr_000021403,lst_000016450,dealer,dlr_000096,mid,7847.38,1,11,0.0113,10.89,call
cnt_000000001346,2025-07-30,2025-07-30T11:23:11,srch_000000359906,usr_000018420,lst_000007717,dealer,dlr_000008,small,16990.16,0,14,-0.0986,19.96,message
cnt_000000001347,2025-07-31,2025-07-31T15:27:00,srch_000000360386,usr_000011564,lst_000021565,private,,private,4081.34,0,17,-0.0525,15.15,call
cnt_000000001348,2025-08-01,2025-08-01T19:11:51,srch_000000360521,usr_000006440,lst_000022296,dealer,dlr_000225,small,25938.68,1,18,0.0152,4.61,message
cnt_000000001349,2025-08-03,2025-08-03T17:05:33,srch_000000361875,usr_000018142,lst_000009174,dealer,dlr_000114,small,2648.61,1,12,-0.0172,9.07,message
cnt_000000001350,2025-08-03,2025-08-03T21:58:53,srch_000000361979,usr_000016008,lst_000031574,dealer,dlr_000094,small,14399.16,1,22,-0.0008,14.21,chat
cnt_000000001351,2025-08-04,2025-08-04T15:51:36,srch_000000362240,usr_000007634,lst_000001805,dealer,dlr_000232,small,18921.72,0,11,0.061,15.47,message
cnt_000000001352,2025-08-05,2025-08-05T19:04:10,srch_000000362637,usr_000021853,lst_000023195,dealer,dlr_000111,small,29600.31,0,13,-0.0037,2.24,message
cnt_000000001353,2025-08-05,2025-08-05T22:15:17,srch_000000362734,usr_000010837,lst_000002427,dealer,dlr_000020,small,20281.4,0,19,0.0646,3.98,message
cnt_000000001354,2025-08-05,2025-08-05T20:02:45,srch_000000362907,usr_000014355,lst_000024726,private,,private,9072.43,1,17,-0.0795,16.16,call
cnt_000000001355,2025-08-06,2025-08-06T08:03:01,srch_000000363372,usr_000013620,lst_000013280,dealer,dlr_000019,mid,15921.34,0,16,0.0472,10.44,message
cnt_000000001356,2025-08-07,2025-08-07T08:36:25,srch_000000363539,usr_000002077,lst_000003274,dealer,dlr_000242,small,8133.79,0,16,0.0255,24.97,call
cnt_000000001357,2025-08-07,2025-08-07T21:54:48,srch_000000363571,usr_000003474,lst_000024260,dealer,dlr_000149,small,24731.43,0,12,0.0776,26.24,call
cnt_000000001358,2025-08-07,2025-08-07T22:06:07,srch_000000363868,usr_000019104,lst_000008679,dealer,dlr_000113,small,4583.45,0,8,0.0199,13.85,call
cnt_000000001359,2025-08-07,2025-08-07T22:27:36,srch_000000363935,usr_000000253,lst_000001400,dealer,dlr_000031,small,28705.79,0,15,0.018,6.68,message
cnt_000000001360,2025-08-08,2025-08-08T16:24:52,srch_000000364243,usr_000010340,lst_000004609,dealer,dlr_000180,mid,22013.11,1,16,0.0301,4.16,call
cnt_000000001361,2025-08-08,2025-08-08T22:21:06,srch_000000364395,usr_000009311,lst_000004540,dealer,dlr_000078,small,5707.84,1,20,-0.0095,13.28,call
cnt_000000001362,2025-08-08,2025-08-08T08:50:22,srch_000000364502,usr_000001209,lst_000015168,dealer,dlr_000000,mid,14030.08,1,6,0.0024,14.65,message
cnt_000000001363,2025-08-09,2025-08-09T08:32:40,srch_000000365047,usr_000010323,lst_000011609,dealer,dlr_000263,mid,3342.38,0,16,-0.0075,1.98,message
cnt_000000001364,2025-08-09,2025-08-09T13:00:11,srch_000000365067,usr_000008694,lst_000019700,dealer,dlr_000071,mid,17995.82,1,12,0.077,7.75,call
cnt_000000001365,2025-08-10,2025-08-10T22:09:05,srch_000000365477,usr_000008101,lst_000022988,dealer,dlr_000062,small,7872.72,0,14,0.0284,5.34,call
cnt_000000001366,2025-08-11,2025-08-11T21:47:57,srch_000000365758,usr_000006725,lst_000007007,dealer,dlr_000015,small,24284.17,1,12,-0.0038,17.89,message
cnt_000000001367,2025-08-11,2025-08-11T20:38:27,srch_000000365762,usr_000013328,lst_000013438,dealer,dlr_000270,mid,12419.92,1,11,0.0139,17.96,call
cnt_000000001368,2025-08-12,2025-08-12T13:28:57,srch_000000366321,usr_000021757,lst_000007457,dealer,dlr_000051,small,21568.07,0,14,0.0979,11.44,chat
cnt_000000001369,2025-08-12,2025-08-12T10:37:46,srch_000000366572,usr_000007271,lst_000026685,dealer,dlr_000152,mid,10911.58,0,9,-0.0498,10.67,message
cnt_000000001370,2025-08-12,2025-08-12T19:55:03,srch_000000366628,usr_000015059,lst_000016951,dealer,dlr_000088,mid,3472.06,0,14,0.0155,20.86,message
cnt_000000001371,2025-08-15,2025-08-15T10:47:24,srch_000000367764,usr_000001263,lst_000003848,dealer,dlr_000226,mid,11905.47,1,12,-0.0631,22.45,chat
cnt_000000001372,2025-08-15,2025-08-15T09:29:57,srch_000000368079,usr_000007566,lst_000022347,dealer,dlr_000248,small,20287.48,1,3,-0.0153,12.36,message
cnt_000000001373,2025-08-16,2025-08-16T19:21:10,srch_000000368618,usr_000003957,lst_000030944,private,,private,14619.82,0,11,0.0315,18.99,call
cnt_000000001374,2025-08-17,2025-08-17T20:17:42,srch_000000368820,usr_000016636,lst_000019090,dealer,dlr_000192,small,9499.09,1,16,0.0037,17.06,message
cnt_000000001375,2025-08-18,2025-08-18T21:12:07,srch_000000369581,usr_000005666,lst_000002982,dealer,dlr_000270,mid,4915.35,0,10,0.0294,17.96,call
cnt_000000001376,2025-08-18,2025-08-18T10:08:46,srch_000000369602,usr_000020248,lst_000022787,dealer,dlr_000262,mid,9396.78,1,13,0.0827,3.47,chat
cnt_000000001377,2025-08-19,2025-08-19T15:11:40,srch_000000369767,usr_000000187,lst_000013114,dealer,dlr_000147,small,8524.6,0,15,-0.018,0.5,call
cnt_000000001378,2025-08-19,2025-08-19T09:26:56,srch_000000370052,usr_000021366,lst_000005022,dealer,dlr_000145,small,10957.03,1,17,0.0302,14.17,message
cnt_000000001379,2025-08-19,2025-08-19T14:38:40,srch_000000370139,usr_000001859,lst_000019613,dealer,dlr_000193,enterprise,6114.91,0,15,0.017,14.11,call
cnt_000000001380,2025-08-20,2025-08-20T11:03:45,srch_000000370574,usr_000015336,lst_000021636,private,,private,11396.19,0,15,-0.0387,1.0,chat
cnt_000000001381,2025-08-21,2025-08-21T20:03:56,srch_000000370762,usr_000000991,lst_000029759,dealer,dlr_000080,small,1641.7,0,7,0.0174,18.6,chat
cnt_000000001382,2025-08-21,2025-08-21T11:24:41,srch_000000370852,usr_000019328,lst_000031099,dealer,dlr_000256,small,8795.54,0,18,0.0443,21.61,call
cnt_000000001383,2025-08-22,2025-08-22T10:17:44,srch_000000371389,usr_000006517,lst_000009103,dealer,dlr_000071,mid,26505.28,1,17,0.0467,7.75,call
cnt_000000001384,2025-08-23,2025-08-23T19:25:36,srch_000000371866,usr_000009699,lst_000007408,dealer,dlr_000247,mid,19491.5,1,13,-0.0139,4.06,message
cnt_000000001385,2025-08-23,2025-08-23T21:15:33,srch_000000372136,usr_000012241,lst_000004703,dealer,dlr_000101,small,12277.22,1,22,-0.0467,7.75,message
cnt_000000001386,2025-08-25,2025-08-25T18:48:29,srch_000000372925,usr_000020560,lst_000031755,dealer,dlr_000101,small,23134.75,1,23,0.0269,7.75,call
cnt_000000001387,2025-08-25,2025-08-25T12:05:19,srch_000000372929,usr_000006849,lst_000030368,dealer,dlr_000162,enterprise,3839.65,0,22,-0.0252,20.63,call
cnt_000000001388,2025-08-25,2025-08-25T18:34:02,srch_000000373140,usr_000003813,lst_000030092,dealer,dlr_000002,small,36155.75,0,15,-0.0075,11.56,call
cnt_000000001389,2025-08-25,2025-08-25T11:36:36,srch_000000373323,usr_000015706,lst_000030197,dealer,dlr_000180,mid,3293.48,0,14,0.0484,4.16,call
cnt_000000001390,2025-08-26,2025-08-26T16:54:02,srch_000000373468,usr_000016848,lst_000031667,dealer,dlr_000264,enterprise,25634.6,0,11,0.0743,17.88,message
cnt_000000001391,2025-08-27,2025-08-27T09:49:38,srch_000000374004,usr_000015211,lst_000030369,dealer,dlr_000039,small,14334.42,1,18,0.0731,9.65,call
cnt_000000001392,2025-08-27,2025-08-27T10:11:05,srch_000000374137,usr_000006721,lst_000019398,dealer,dlr_000252,small,18089.69,0,16,0.0409,15.38,chat
cnt_000000001393,2025-08-27,2025-08-27T09:32:53,srch_000000374271,usr_000009692,lst_000005481,dealer,dlr_000076,enterprise,19659.83,0,19,-0.0406,2.75,message
cnt_000000001394,2025-08-28,2025-08-28T12:18:27,srch_000000374453,usr_000001222,lst_000011181,dealer,dlr_000210,small,3471.67,0,12,0.057,6.62,message
cnt_000000001395,2025-08-29,2025-08-29T19:38:46,srch_000000374754,usr_000006514,lst_000001245,dealer,dlr_000046,mid,5804.47,0,11,0.0318,12.38,chat
cnt_000000001396,2025-08-29,2025-08-29T14:33:49,srch_000000374820,usr_000002209,lst_000016150,dealer,dlr_000174,enterprise,14202.82,1,13,0.018,5.3,message
cnt_000000001397,2025-08-30,2025-08-30T14:49:07,srch_000000375823,usr_000011150,lst_000012988,dealer,dlr_000258,mid,2307.11,1,13,0.0206,8.19,message
cnt_000000001398,2025-08-31,2025-08-31T18:55:53,srch_000000375994,usr_000015722,lst_000023434,dealer,dlr_000045,small,3355.08,1,19,0.0462,13.97,call
cnt_000000001399,2025-08-31,2025-08-31T14:09:39,srch_000000376160,usr_000009497,lst_000024170,dealer,dlr_000118,small,3240.7,1,15,0.0174,1.46,message
cnt_000000001400,2025-08-31,2025-08-31T22:20:35,srch_000000376228,usr_000004163,lst_000023476,dealer,dlr_000222,mid,22170.27,0,8,-0.0015,16.5,chat
cnt_000000001401,2025-08-31,2025-08-31T14:36:20,srch_000000376251,usr_000006620,lst_000008206,dealer,dlr_000261,small,10564.51,0,13,0.0395,2.41,call
cnt_000000001402,2025-08-31,2025-08-31T17:34:24,srch_000000376403,usr_000009117,lst_000018280,dealer,dlr_000046,mid,23216.37,0,10,0.0136,12.38,message
cnt_000000001403,2025-09-01,2025-09-01T15:47:51,srch_000000376611,usr_000014741,lst_000014225,dealer,dlr_000128,mid,5126.84,0,13,-0.041,11.98,message
cnt_000000001404,2025-09-02,2025-09-02T16:16:24,srch_000000377257,usr_000010551,lst_000030841,dealer,dlr_000085,small,4825.53,1,12,0.0977,7.82,call
cnt_000000001405,2025-09-04,2025-09-04T08:07:01,srch_000000377807,usr_000015751,lst_000003194,private,,private,5931.06,0,18,0.0136,11.67,call
cnt_000000001406,2025-09-05,2025-09-05T16:10:09,srch_000000378354,usr_000017756,lst_000014225,dealer,dlr_000128,mid,5126.84,0,13,-0.041,11.98,message
cnt_000000001407,2025-09-05,2025-09-05T16:41:09,srch_000000378402,usr_000011049,lst_000011719,dealer,dlr_000246,mid,27552.46,1,12,0.0309,14.65,message
cnt_000000001408,2025-09-05,2025-09-05T13:04:34,srch_000000378642,usr_000003613,lst_000017888,dealer,dlr_000140,small,3618.1,0,18,-0.0285,14.58,message
cnt_000000001409,2025-09-05,2025-09-05T12:04:26,srch_000000378676,usr_000017995,lst_000027490,dealer,dlr_000027,small,19974.7,0,13,-0.0049,7.66,message
cnt_000000001410,2025-09-06,2025-09-06T09:22:12,srch_000000378904,usr_000002939,lst_000016793,dealer,dlr_000196,mid,12659.34,0,14,0.095,12.58,chat
cnt_000000001411,2025-09-07,2025-09-07T14:48:41,srch_000000379433,usr_000008443,lst_000004101,dealer,dlr_000129,small,12177.88,0,11,0.0501,13.93,message
cnt_000000001412,2025-09-08,2025-09-08T10:23:37,srch_000000379917,usr_000004742,lst_000000665,dealer,dlr_000151,small,12864.47,1,11,-0.0214,9.95,message
cnt_000000001413,2025-09-09,2025-09-09T10:26:04,srch_000000380690,usr_000002446,lst_000006167,dealer,dlr_000141,small,7500.95,1,13,0.0503,13.95,call
cnt_000000001414,2025-09-10,2025-09-10T20:05:34,srch_000000380842,usr_000000990,lst_000004056,dealer,dlr_000131,small,17680.06,0,22,0.0404,8.84,chat
cnt_000000001415,2025-09-11,2025-09-11T07:02:32,srch_000000381601,usr_000011680,lst_000006185,dealer,dlr_000244,small,8576.61,1,14,0.0212,8.94,message
cnt_000000001416,2025-09-12,2025-09-12T11:21:42,srch_000000381797,usr_000015766,lst_000006168,dealer,dlr_000110,enterprise,8719.12,1,16,0.0594,4.27,message
cnt_000000001417,2025-09-12,2025-09-12T09:26:46,srch_000000381893,usr_000013161,lst_000007245,dealer,dlr_000125,enterprise,3075.45,1,11,0.0472,0.5,message
cnt_000000001418,2025-09-12,2025-09-12T09:05:51,srch_000000382151,usr_000009424,lst_000009829,dealer,dlr_000178,small,13626.13,1,10,-0.0108,11.12,message
cnt_000000001419,2025-09-14,2025-09-14T08:23:33,srch_000000382987,usr_000006478,lst_000017995,private,,private,17795.99,0,16,-0.0567,3.24,message
cnt_000000001420,2025-09-14,2025-09-14T20:06:59,srch_000000383033,usr_000021915,lst_000030135,private,,private,14395.07,0,17,0.0123,1.0,chat
cnt_000000001421,2025-09-14,2025-09-14T16:29:18,srch_000000383158,usr_000007656,lst_000031398,dealer,dlr_000170,small,4930.31,1,24,0.0459,19.66,call
cnt_000000001422,2025-09-14,2025-09-14T20:15:39,srch_000000383236,usr_000005888,lst_000025993,private,,private,6953.93,0,16,0.002,32.43,message
cnt_000000001423,2025-09-15,2025-09-15T16:04:04,srch_000000383367,usr_000005822,lst_000026314,dealer,dlr_000248,small,5076.75,1,16,0.0205,12.36,message
cnt_000000001424,2025-09-15,2025-09-15T13:43:13,srch_000000383495,usr_000013444,lst_000002475,dealer,dlr_000242,small,6819.32,0,12,-0.0355,24.97,call
cnt_000000001425,2025-09-17,2025-09-17T20:42:15,srch_000000384168,usr_000014177,lst_000027950,dealer,dlr_000254,small,1924.94,0,14,0.0519,7.31,call
cnt_000000001426,2025-09-17,2025-09-17T16:34:28,srch_000000384331,usr_000016839,lst_000008011,dealer,dlr_000000,mid,6905.17,0,10,0.0782,14.65,call
cnt_000000001427,2025-09-17,2025-09-17T08:38:47,srch_000000384401,usr_000016432,lst_000030877,dealer,dlr_000002,small,25434.55,1,9,-0.006,11.56,message
cnt_000000001428,2025-09-18,2025-09-18T08:01:42,srch_000000384699,usr_000015407,lst_000024985,private,,private,4982.95,0,19,-0.0685,16.76,message
cnt_000000001429,2025-09-19,2025-09-19T19:54:27,srch_000000385171,usr_000009234,lst_000004074,dealer,dlr_000168,enterprise,2217.28,1,15,0.024,2.39,message
cnt_000000001430,2025-09-19,2025-09-19T07:48:13,srch_000000385368,usr_000015515,lst_000026317,dealer,dlr_000229,small,3899.08,1,14,0.0108,16.82,chat
cnt_000000001431,2025-09-20,2025-09-20T07:11:32,srch_000000386019,usr_000018372,lst_000016832,private,,private,25083.56,0,13,-0.0135,4.16,chat
cnt_000000001432,2025-09-21,2025-09-21T15:52:17,srch_000000386383,usr_000014842,lst_000012317,dealer,dlr_000098,small,5751.19,0,15,0.0067,7.04,call
cnt_000000001433,2025-09-21,2025-09-21T18:27:42,srch_000000386583,usr_000006398,lst_000025094,dealer,dlr_000107,small,13846.0,1,12,-0.0024,2.31,message
cnt_000000001434,2025-09-21,2025-09-21T08:45:40,srch_000000386622,usr_000003035,lst_000000134,dealer,dlr_000230,small,7404.03,0,20,0.038,9.77,chat
cnt_000000001435,2025-09-22,2025-09-22T09:44:23,srch_000000386714,usr_000002578,lst_000008381,dealer,dlr_000029,mid,24159.23,1,20,0.0032,10.33,call
cnt_000000001436,2025-09-23,2025-09-23T16:43:40,srch_000000387184,usr_000013811,lst_000000785,dealer,dlr_000165,mid,5308.43,1,17,0.0313,14.52,chat
cnt_000000001437,2025-09-24,2025-09-24T10:18:31,srch_000000387891,usr_000015759,lst_000022547,dealer,dlr_000253,mid,25018.29,1,12,0.0612,17.08,message
cnt_000000001438,2025-09-24,2025-09-24T18:35:29,srch_000000387912,usr_000000762,lst_000027954,dealer,dlr_000098,small,11709.61,1,13,0.0605,7.04,message
cnt_000000001439,2025-09-25,2025-09-25T19:09:58,srch_000000388235,usr_000016992,lst_000005701,private,,private,2760.15,0,13,0.0584,6.49,call
cnt_000000001440,2025-09-25,2025-09-25T13:56:19,srch_000000388425,usr_000014998,lst_000007481,dealer,dlr_000159,enterprise,12263.14,1,13,0.0665,10.41,message
cnt_000000001441,2025-09-26,2025-09-26T08:25:07,srch_000000388908,usr_000019808,lst_000014357,private,,private,9199.52,0,15,-0.0425,22.49,message
cnt_000000001442,2025-09-26,2025-09-26T22:24:44,srch_000000388910,usr_000005330,lst_000023771,dealer,dlr_000166,mid,20606.25,0,19,0.0939,12.42,call
cnt_000000001443,2025-09-27,2025-09-27T09:02:03,srch_000000389234,usr_000019728,lst_000001074,private,,private,4677.17,0,19,0.0224,24.1,chat
cnt_000000001444,2025-09-27,2025-09-27T18:20:00,srch_000000389265,usr_000020292,lst_000030340,dealer,dlr_000070,small,12052.53,1,10,-0.0078,13.79,message
cnt_000000001445,2025-09-27,2025-09-27T08:30:42,srch_000000389381,usr_000017838,lst_000022698,dealer,dlr_000001,small,8468.32,0,15,0.0594,12.97,chat
cnt_000000001446,2025-09-27,2025-09-27T18:33:59,srch_000000389509,usr_000006155,lst_000022517,dealer,dlr_000257,small,8174.84,1,9,-0.0127,9.92,message
cnt_000000001447,2025-09-28,2025-09-28T15:35:31,srch_000000389879,usr_000008025,lst_000016743,dealer,dlr_000077,small,31398.68,0,21,0.0392,10.73,message
cnt_000000001448,2025-09-29,2025-09-29T09:24:51,srch_000000390106,usr_000012139,lst_000007207,dealer,dlr_000164,small,8369.64,0,15,0.0299,6.95,call
cnt_000000001449,2025-09-29,2025-09-29T22:11:43,srch_000000390335,usr_000007419,lst_000002326,dealer,dlr_000062,small,4037.46,0,16,0.0288,5.34,message
cnt_000000001450,2025-09-30,2025-09-30T22:41:29,srch_000000390676,usr_000003421,lst_000003928,dealer,dlr_000059,mid,29603.6,0,12,0.0463,9.7,chat
cnt_000000001451,2025-10-02,2025-10-02T08:05:08,srch_000000391613,usr_000021543,lst_000015915,dealer,dlr_000062,small,24281.59,1,9,-0.0362,5.34,message
