month_key,geo,device,user_type,seller_type,dealer_tier,searches,contacts,sales,search_to_contact_rate,contact_to_sale_rate,search_to_sale_rate
2025-03,SE,desktop,returning,dealer,mid,29,0,0,0.0,0.0,0.0
2025-06,RO,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2023-10,DK,mobile,new,dealer,small,82,0,0,0.0,0.0,0.0
2024-06,CH,mobile,returning,dealer,enterprise,13,0,0,0.0,0.0,0.0
2024-10,NL,tablet,new,private,unknown,6,0,0,0.0,0.0,0.0
2024-11,AT,desktop,new,private,unknown,15,0,0,0.0,0.0,0.0
2025-02,NL,desktop,returning,dealer,enterprise,10,0,0,0.0,0.0,0.0
2026-01,NL,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2023-09,ES,desktop,new,private,unknown,14,0,0,0.0,0.0,0.0
2024-02,CH,mobile,new,dealer,enterprise,13,0,0,0.0,0.0,0.0
2024-03,NL,desktop,new,dealer,mid,45,1,0,0.022222222222222223,0.0,0.0
2024-07,DE,tablet,returning,dealer,mid,22,0,0,0.0,0.0,0.0
2024-11,PL,mobile,new,dealer,mid,79,0,0,0.0,0.0,0.0
2023-09,FR,mobile,returning,dealer,small,347,1,0,0.002881844380403458,0.0,0.0
2024-04,FR,tablet,returning,private,unknown,4,0,0,0.0,0.0,0.0
2024-12,BE,tablet,new,dealer,small,11,0,0,0.0,0.0,0.0
2025-02,DK,tablet,returning,dealer,small,5,0,0,0.0,0.0,0.0
2025-05,SE,tablet,returning,dealer,mid,6,0,0,0.0,0.0,0.0
2025-06,DK,mobile,returning,private,unknown,27,0,0,0.0,0.0,0.0
2025-06,NL,tablet,returning,dealer,mid,8,0,0,0.0,0.0,0.0
2025-08,BE,desktop,new,dealer,mid,28,0,0,0.0,0.0,0.0
2024-10,RO,mobile,new,dealer,enterprise,18,0,0,0.0,0.0,0.0
2024-11,IT,desktop,new,private,unknown,37,1,0,0.02702702702702703,0.0,0.0
2025-08,PL,desktop,returning,dealer,enterprise,18,0,0,0.0,0.0,0.0
2025-10,IT,mobile,returning,dealer,enterprise,44,0,0,0.0,0.0,0.0
2025-11,DK,mobile,returning,dealer,mid,41,0,0,0.0,0.0,0.0
2026-01,NL,mobile,returning,dealer,small,211,0,0,0.0,0.0,0.0
2026-01,NL,mobile,returning,dealer,enterprise,27,0,0,0.0,0.0,0.0
2024-02,RO,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2024-06,IT,desktop,returning,dealer,mid,57,0,0,0.0,0.0,0.0
2024-08,RO,desktop,new,dealer,small,69,3,0,0.043478260869565216,0.0,0.0
2024-09,BE,desktop,returning,dealer,mid,27,0,0,0.0,0.0,0.0
2024-09,FR,mobile,new,private,unknown,100,0,0,0.0,0.0,0.0
2024-09,CH,tablet,returning,dealer,small,5,0,0,0.0,0.0,0.0
2025-03,IT,desktop,new,dealer,small,127,1,0,0.007874015748031496,0.0,0.0
2025-04,ES,desktop,returning,dealer,small,129,0,0,0.0,0.0,0.0
2025-08,NL,tablet,returning,dealer,mid,7,0,0,0.0,0.0,0.0
2025-09,BE,mobile,returning,dealer,enterprise,12,0,0,0.0,0.0,0.0
2025-10,BE,desktop,new,dealer,small,48,1,0,0.020833333333333332,0.0,0.0
2026-01,NL,tablet,returning,dealer,mid,5,0,0,0.0,0.0,0.0
2023-12,IT,desktop,returning,dealer,enterprise,23,0,0,0.0,0.0,0.0
2024-09,IT,tablet,returning,dealer,mid,9,0,0,0.0,0.0,0.0
2024-12,PL,mobile,new,dealer,mid,100,1,0,0.01,0.0,0.0
2025-02,IT,mobile,new,dealer,enterprise,40,0,0,0.0,0.0,0.0
2025-05,RO,mobile,returning,dealer,mid,78,1,0,0.01282051282051282,0.0,0.0
2025-05,RO,desktop,returning,private,unknown,22,0,0,0.0,0.0,0.0
2025-08,IT,desktop,new,dealer,mid,69,1,0,0.014492753623188406,0.0,0.0
2025-09,BE,mobile,new,dealer,small,124,0,0,0.0,0.0,0.0
2025-10,ES,mobile,returning,dealer,small,280,0,0,0.0,0.0,0.0
2025-12,CH,tablet,returning,private,unknown,1,0,0,0.0,0.0,0.0
2023-10,IT,tablet,new,dealer,mid,9,0,0,0.0,0.0,0.0
2024-01,IT,mobile,returning,dealer,small,326,2,1,0.006134969325153374,0.5,0.003067484662576687
2024-05,DE,tablet,returning,dealer,small,41,0,0,0.0,0.0,0.0
2024-05,RO,tablet,returning,dealer,small,14,0,0,0.0,0.0,0.0
2024-08,IT,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2025-06,DE,desktop,new,dealer,enterprise,32,0,0,0.0,0.0,0.0
2024-05,ES,mobile,new,dealer,small,280,0,0,0.0,0.0,0.0
2024-10,SE,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-12,DE,tablet,returning,dealer,mid,19,0,0,0.0,0.0,0.0
2025-03,AT,desktop,returning,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-08,RO,mobile,new,dealer,small,164,0,0,0.0,0.0,0.0
2023-08,DE,mobile,returning,private,unknown,170,0,0,0.0,0.0,0.0
2023-12,SE,desktop,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-02,FR,desktop,new,private,unknown,54,0,0,0.0,0.0,0.0
2024-04,DE,desktop,new,private,unknown,52,1,0,0.019230769230769232,0.0,0.0
2024-08,NL,mobile,returning,dealer,small,209,0,0,0.0,0.0,0.0
2025-01,SE,mobile,returning,private,unknown,30,0,0,0.0,0.0,0.0
2025-02,BE,desktop,new,dealer,small,42,0,0,0.0,0.0,0.0
2025-09,IT,desktop,new,dealer,small,130,2,0,0.015384615384615385,0.0,0.0
2023-10,ES,tablet,new,private,unknown,4,0,0,0.0,0.0,0.0
2023-12,ES,desktop,new,dealer,small,118,0,0,0.0,0.0,0.0
2024-06,FR,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2025-04,RO,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2025-06,ES,tablet,returning,dealer,mid,5,0,0,0.0,0.0,0.0
2025-06,CH,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-08,BE,desktop,new,dealer,small,53,1,0,0.018867924528301886,0.0,0.0
2023-09,DE,desktop,new,dealer,enterprise,30,0,0,0.0,0.0,0.0
2024-01,SE,desktop,returning,private,unknown,14,1,0,0.07142857142857142,0.0,0.0
2024-01,PL,tablet,returning,dealer,mid,4,0,0,0.0,0.0,0.0
2024-08,PL,desktop,new,dealer,mid,61,0,0,0.0,0.0,0.0
2024-09,NL,mobile,new,dealer,enterprise,16,0,0,0.0,0.0,0.0
2024-12,RO,mobile,returning,dealer,enterprise,30,0,0,0.0,0.0,0.0
2024-12,DE,mobile,returning,dealer,enterprise,103,2,0,0.019417475728155338,0.0,0.0
2023-10,NL,desktop,new,dealer,mid,38,0,0,0.0,0.0,0.0
2023-10,PL,desktop,returning,private,unknown,18,0,0,0.0,0.0,0.0
2024-01,PL,mobile,new,dealer,mid,88,0,0,0.0,0.0,0.0
2024-05,CH,desktop,returning,private,unknown,10,0,0,0.0,0.0,0.0
2024-07,ES,mobile,new,dealer,enterprise,31,0,0,0.0,0.0,0.0
2024-11,AT,desktop,returning,private,unknown,14,0,0,0.0,0.0,0.0
2025-05,PL,desktop,returning,dealer,enterprise,11,0,0,0.0,0.0,0.0
2025-08,PL,desktop,returning,dealer,mid,67,0,0,0.0,0.0,0.0
2025-10,DE,desktop,new,dealer,enterprise,33,0,0,0.0,0.0,0.0
2025-10,IT,desktop,new,dealer,enterprise,21,0,0,0.0,0.0,0.0
2023-12,PL,desktop,new,dealer,mid,48,0,0,0.0,0.0,0.0
2024-01,BE,tablet,returning,private,unknown,2,0,0,0.0,0.0,0.0
2024-06,ES,tablet,new,private,unknown,5,0,0,0.0,0.0,0.0
2024-07,FR,mobile,new,dealer,small,357,3,0,0.008403361344537815,0.0,0.0
2024-07,FR,tablet,new,dealer,small,24,1,0,0.041666666666666664,0.0,0.0
2024-07,ES,mobile,new,dealer,small,265,1,0,0.0037735849056603774,0.0,0.0
2024-08,SE,desktop,new,dealer,enterprise,6,0,0,0.0,0.0,0.0
2024-09,NL,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2024-12,NL,mobile,new,dealer,small,163,1,0,0.006134969325153374,0.0,0.0
2024-12,RO,desktop,returning,dealer,small,73,1,0,0.0136986301369863,0.0,0.0
2025-04,IT,desktop,new,dealer,small,101,0,0,0.0,0.0,0.0
2025-07,CH,tablet,returning,dealer,mid,2,0,0,0.0,0.0,0.0
2025-12,DE,mobile,new,dealer,small,625,1,0,0.0016,0.0,0.0
2025-12,NL,tablet,returning,dealer,mid,9,0,0,0.0,0.0,0.0
2023-09,AT,mobile,new,private,unknown,34,0,0,0.0,0.0,0.0
2023-12,FR,desktop,returning,dealer,mid,84,0,0,0.0,0.0,0.0
2023-12,RO,desktop,returning,dealer,enterprise,16,0,0,0.0,0.0,0.0
2023-12,NL,mobile,new,dealer,enterprise,19,0,0,0.0,0.0,0.0
2024-02,SE,desktop,new,dealer,small,34,1,0,0.029411764705882353,0.0,0.0
2024-02,DE,tablet,new,dealer,mid,15,1,0,0.06666666666666667,0.0,0.0
2024-07,ES,mobile,returning,private,unknown,69,0,0,0.0,0.0,0.0
2025-02,SE,tablet,new,dealer,mid,4,0,0,0.0,0.0,0.0
2025-08,DE,tablet,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2025-11,IT,tablet,returning,private,unknown,7,0,0,0.0,0.0,0.0
2024-01,NL,mobile,returning,dealer,mid,115,0,0,0.0,0.0,0.0
2024-05,FR,mobile,new,dealer,enterprise,64,0,0,0.0,0.0,0.0
2024-06,NL,mobile,returning,dealer,mid,95,0,0,0.0,0.0,0.0
2024-06,PL,mobile,returning,dealer,small,176,1,0,0.005681818181818182,0.0,0.0
2024-07,CH,mobile,new,private,unknown,16,0,0,0.0,0.0,0.0
2025-02,SE,desktop,returning,dealer,enterprise,6,0,0,0.0,0.0,0.0
2025-04,AT,mobile,new,dealer,small,154,0,0,0.0,0.0,0.0
2025-05,CH,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2025-09,PL,mobile,returning,dealer,small,206,3,0,0.014563106796116505,0.0,0.0
2025-11,CH,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-01,DK,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2024-08,DK,tablet,returning,private,unknown,4,0,0,0.0,0.0,0.0
2024-09,ES,desktop,returning,dealer,mid,76,0,0,0.0,0.0,0.0
2024-11,PL,mobile,new,private,unknown,53,1,0,0.018867924528301886,0.0,0.0
2025-01,IT,desktop,new,dealer,enterprise,22,1,0,0.045454545454545456,0.0,0.0
2025-08,PL,mobile,returning,dealer,small,238,0,0,0.0,0.0,0.0
2025-09,ES,desktop,new,dealer,enterprise,12,0,0,0.0,0.0,0.0
2024-02,AT,mobile,new,dealer,small,120,0,0,0.0,0.0,0.0
2024-09,PL,desktop,new,dealer,mid,63,0,0,0.0,0.0,0.0
2024-11,DE,desktop,new,dealer,mid,110,0,0,0.0,0.0,0.0
2025-07,BE,desktop,new,private,unknown,19,0,0,0.0,0.0,0.0
2025-11,CH,tablet,returning,private,unknown,2,0,0,0.0,0.0,0.0
2024-04,FR,tablet,new,dealer,enterprise,3,0,0,0.0,0.0,0.0
2024-12,RO,desktop,new,dealer,mid,27,1,0,0.037037037037037035,0.0,0.0
2025-03,DE,desktop,new,private,unknown,79,0,0,0.0,0.0,0.0
2025-04,NL,desktop,new,dealer,enterprise,9,0,0,0.0,0.0,0.0
2025-04,RO,desktop,returning,dealer,enterprise,5,0,0,0.0,0.0,0.0
2025-04,SE,tablet,new,dealer,small,4,0,0,0.0,0.0,0.0
2025-07,CH,mobile,returning,dealer,mid,44,0,0,0.0,0.0,0.0
2025-11,IT,tablet,returning,dealer,small,18,0,0,0.0,0.0,0.0
2023-08,PL,mobile,new,dealer,mid,109,2,0,0.01834862385321101,0.0,0.0
2023-09,DK,mobile,new,dealer,mid,44,0,0,0.0,0.0,0.0
2023-09,DK,desktop,new,dealer,small,32,0,0,0.0,0.0,0.0
2023-10,SE,mobile,new,dealer,mid,53,0,0,0.0,0.0,0.0
2023-11,BE,mobile,new,dealer,enterprise,13,0,0,0.0,0.0,0.0
2024-01,RO,desktop,returning,dealer,small,66,0,0,0.0,0.0,0.0
2024-07,CH,desktop,new,private,unknown,5,0,0,0.0,0.0,0.0
2024-09,ES,mobile,new,dealer,small,249,1,0,0.004016064257028112,0.0,0.0
2024-05,FR,tablet,returning,private,unknown,2,0,0,0.0,0.0,0.0
2024-07,ES,mobile,new,private,unknown,66,0,0,0.0,0.0,0.0
2024-12,NL,desktop,returning,dealer,mid,42,1,0,0.023809523809523808,0.0,0.0
2025-02,ES,mobile,new,dealer,small,239,1,0,0.0041841004184100415,0.0,0.0
2025-02,DK,mobile,new,dealer,mid,41,0,0,0.0,0.0,0.0
2025-02,NL,mobile,new,dealer,enterprise,24,0,0,0.0,0.0,0.0
2025-03,ES,tablet,new,dealer,mid,5,0,0,0.0,0.0,0.0
2025-09,AT,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2023-12,FR,tablet,returning,private,unknown,9,1,0,0.1111111111111111,0.0,0.0
2024-05,DE,tablet,new,private,unknown,5,0,0,0.0,0.0,0.0
2024-05,ES,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-07,DE,tablet,returning,private,unknown,11,0,0,0.0,0.0,0.0
2025-04,AT,mobile,returning,dealer,enterprise,20,0,0,0.0,0.0,0.0
2025-06,ES,mobile,returning,dealer,mid,141,0,0,0.0,0.0,0.0
2025-07,CH,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2025-08,SE,desktop,new,dealer,small,49,0,0,0.0,0.0,0.0
2025-11,BE,desktop,returning,private,unknown,20,0,0,0.0,0.0,0.0
2025-11,AT,tablet,new,private,unknown,5,0,0,0.0,0.0,0.0
2023-09,ES,mobile,new,dealer,mid,126,0,0,0.0,0.0,0.0
2023-10,PL,mobile,returning,dealer,mid,120,4,0,0.03333333333333333,0.0,0.0
2024-01,AT,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-04,AT,desktop,returning,private,unknown,11,0,0,0.0,0.0,0.0
2024-05,SE,desktop,new,private,unknown,11,0,0,0.0,0.0,0.0
2024-07,NL,mobile,new,private,unknown,44,0,0,0.0,0.0,0.0
2024-11,DK,tablet,returning,dealer,mid,5,0,0,0.0,0.0,0.0
2025-08,SE,desktop,new,private,unknown,13,0,0,0.0,0.0,0.0
2023-08,PL,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-03,AT,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2025-12,DE,desktop,new,dealer,enterprise,22,0,0,0.0,0.0,0.0
2026-01,IT,tablet,new,dealer,mid,10,0,0,0.0,0.0,0.0
2023-10,DK,desktop,new,dealer,mid,11,0,0,0.0,0.0,0.0
2024-04,IT,mobile,returning,dealer,mid,123,1,0,0.008130081300813009,0.0,0.0
2024-09,PL,desktop,new,dealer,small,99,1,0,0.010101010101010102,0.0,0.0
2024-11,ES,desktop,new,dealer,mid,50,0,0,0.0,0.0,0.0
2023-08,SE,desktop,returning,dealer,small,59,0,0,0.0,0.0,0.0
2023-09,PL,desktop,returning,dealer,small,113,1,0,0.008849557522123894,0.0,0.0
2023-11,PL,desktop,new,dealer,enterprise,13,0,0,0.0,0.0,0.0
2024-12,NL,desktop,new,dealer,enterprise,11,0,0,0.0,0.0,0.0
2025-05,ES,mobile,new,dealer,small,220,0,0,0.0,0.0,0.0
2025-07,FR,tablet,returning,private,unknown,9,0,0,0.0,0.0,0.0
2023-09,BE,mobile,returning,dealer,enterprise,18,0,0,0.0,0.0,0.0
2023-10,DE,desktop,new,dealer,mid,120,0,0,0.0,0.0,0.0
2023-12,BE,tablet,returning,dealer,small,9,0,0,0.0,0.0,0.0
2024-01,RO,mobile,new,private,unknown,42,0,0,0.0,0.0,0.0
2024-06,NL,tablet,returning,dealer,small,15,0,0,0.0,0.0,0.0
2025-03,PL,mobile,new,dealer,small,169,2,0,0.011834319526627219,0.0,0.0
2025-06,CH,tablet,new,dealer,small,8,0,0,0.0,0.0,0.0
2023-08,IT,desktop,returning,private,unknown,37,0,0,0.0,0.0,0.0
2023-11,SE,desktop,new,dealer,enterprise,5,0,0,0.0,0.0,0.0
2024-04,ES,desktop,new,dealer,mid,60,0,0,0.0,0.0,0.0
2024-10,SE,tablet,new,dealer,mid,4,0,0,0.0,0.0,0.0
2025-01,FR,desktop,new,dealer,small,130,1,0,0.007692307692307693,0.0,0.0
2025-03,IT,desktop,new,private,unknown,37,0,0,0.0,0.0,0.0
2025-06,ES,mobile,returning,dealer,small,258,2,0,0.007751937984496124,0.0,0.0
2025-07,RO,desktop,returning,dealer,small,76,1,0,0.013157894736842105,0.0,0.0
2025-11,ES,tablet,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2023-08,DE,mobile,new,dealer,enterprise,86,1,0,0.011627906976744186,0.0,0.0
2023-09,CH,desktop,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2023-10,CH,tablet,new,dealer,mid,6,0,0,0.0,0.0,0.0
2023-11,ES,mobile,new,dealer,enterprise,34,1,0,0.029411764705882353,0.0,0.0
2024-01,FR,mobile,returning,dealer,mid,194,0,0,0.0,0.0,0.0
2024-03,DK,tablet,new,dealer,small,3,0,0,0.0,0.0,0.0
2024-04,IT,mobile,new,dealer,enterprise,39,0,0,0.0,0.0,0.0
2024-05,FR,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-10,DE,desktop,returning,dealer,enterprise,30,0,0,0.0,0.0,0.0
2024-11,DE,mobile,returning,dealer,small,601,2,0,0.0033277870216306157,0.0,0.0
2024-12,DK,desktop,new,dealer,mid,13,0,0,0.0,0.0,0.0
2024-12,ES,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-03,NL,mobile,returning,dealer,small,215,0,0,0.0,0.0,0.0
2025-06,BE,tablet,returning,dealer,small,10,0,0,0.0,0.0,0.0
2026-01,ES,tablet,new,private,unknown,5,0,0,0.0,0.0,0.0
2024-05,CH,tablet,new,dealer,small,2,0,0,0.0,0.0,0.0
2025-07,BE,tablet,new,dealer,mid,5,0,0,0.0,0.0,0.0
2026-01,DK,mobile,new,private,unknown,15,0,0,0.0,0.0,0.0
2023-08,ES,desktop,returning,dealer,small,133,1,0,0.007518796992481203,0.0,0.0
2023-09,DE,tablet,returning,private,unknown,8,0,0,0.0,0.0,0.0
2025-04,IT,mobile,returning,private,unknown,88,0,0,0.0,0.0,0.0
2023-09,DK,mobile,returning,dealer,small,108,1,0,0.009259259259259259,0.0,0.0
2023-10,FR,desktop,returning,dealer,mid,74,0,0,0.0,0.0,0.0
2023-11,DE,tablet,returning,dealer,mid,12,0,0,0.0,0.0,0.0
2024-01,BE,mobile,returning,dealer,enterprise,12,0,0,0.0,0.0,0.0
2024-02,IT,tablet,returning,dealer,small,26,0,0,0.0,0.0,0.0
2024-05,PL,desktop,new,dealer,small,102,0,0,0.0,0.0,0.0
2024-10,FR,mobile,returning,dealer,enterprise,58,0,0,0.0,0.0,0.0
2025-02,IT,desktop,new,dealer,enterprise,19,0,0,0.0,0.0,0.0
2025-02,BE,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2025-05,BE,mobile,returning,dealer,enterprise,19,0,0,0.0,0.0,0.0
2025-09,RO,desktop,returning,private,unknown,26,0,0,0.0,0.0,0.0
2025-11,BE,desktop,returning,dealer,mid,30,0,0,0.0,0.0,0.0
2026-01,DK,tablet,returning,dealer,small,8,0,0,0.0,0.0,0.0
2024-01,IT,mobile,returning,private,unknown,103,0,0,0.0,0.0,0.0
2024-01,IT,desktop,new,dealer,small,129,1,0,0.007751937984496124,0.0,0.0
2024-04,NL,tablet,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-08,DK,desktop,new,dealer,mid,15,0,0,0.0,0.0,0.0
2025-01,FR,mobile,new,dealer,enterprise,51,0,0,0.0,0.0,0.0
2025-04,SE,desktop,new,private,unknown,14,0,0,0.0,0.0,0.0
2025-05,SE,desktop,returning,dealer,mid,30,0,0,0.0,0.0,0.0
2023-09,BE,mobile,new,dealer,enterprise,18,0,0,0.0,0.0,0.0
2024-01,AT,desktop,new,dealer,enterprise,8,0,0,0.0,0.0,0.0
2024-03,DE,desktop,new,dealer,mid,102,0,0,0.0,0.0,0.0
2024-04,AT,tablet,returning,dealer,small,13,0,0,0.0,0.0,0.0
2025-04,CH,desktop,returning,dealer,mid,21,0,0,0.0,0.0,0.0
2025-05,DE,tablet,returning,dealer,small,44,0,0,0.0,0.0,0.0
2025-07,AT,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2025-12,IT,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2026-01,AT,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2023-11,RO,mobile,new,dealer,enterprise,14,0,0,0.0,0.0,0.0
2024-07,SE,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2024-08,FR,mobile,new,dealer,small,397,0,0,0.0,0.0,0.0
2024-08,PL,mobile,returning,dealer,small,246,1,0,0.0040650406504065045,0.0,0.0
2024-08,SE,mobile,returning,private,unknown,38,0,0,0.0,0.0,0.0
2024-12,FR,tablet,returning,dealer,mid,9,0,0,0.0,0.0,0.0
2025-05,BE,desktop,returning,private,unknown,22,0,0,0.0,0.0,0.0
2025-08,AT,tablet,returning,dealer,small,7,0,0,0.0,0.0,0.0
2025-12,AT,mobile,returning,dealer,mid,53,0,0,0.0,0.0,0.0
2023-10,NL,mobile,new,dealer,small,184,1,0,0.005434782608695652,0.0,0.0
2023-10,PL,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-03,FR,desktop,new,dealer,mid,79,1,0,0.012658227848101266,0.0,0.0
2024-06,NL,tablet,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-11,FR,mobile,returning,private,unknown,117,0,0,0.0,0.0,0.0
2025-05,PL,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-10,CH,desktop,returning,dealer,mid,18,0,0,0.0,0.0,0.0
2025-10,RO,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-08,BE,mobile,new,dealer,enterprise,23,0,0,0.0,0.0,0.0
2023-12,NL,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2024-01,PL,tablet,returning,dealer,small,24,1,0,0.041666666666666664,0.0,0.0
2024-03,SE,desktop,new,private,unknown,8,0,0,0.0,0.0,0.0
2024-04,IT,desktop,returning,private,unknown,36,0,0,0.0,0.0,0.0
2024-09,ES,desktop,new,private,unknown,24,0,0,0.0,0.0,0.0
2024-10,DE,desktop,new,dealer,enterprise,25,0,0,0.0,0.0,0.0
2026-01,BE,tablet,new,private,unknown,2,0,0,0.0,0.0,0.0
2023-09,DE,mobile,returning,dealer,enterprise,76,0,0,0.0,0.0,0.0
2024-05,BE,mobile,returning,dealer,small,133,1,0,0.007518796992481203,0.0,0.0
2024-06,DK,mobile,new,private,unknown,24,0,0,0.0,0.0,0.0
2024-12,FR,tablet,returning,dealer,small,26,2,1,0.07692307692307693,0.5,0.038461538461538464
2025-02,IT,tablet,new,dealer,small,14,0,0,0.0,0.0,0.0
2025-06,DE,mobile,returning,dealer,enterprise,104,0,0,0.0,0.0,0.0
2023-08,IT,mobile,returning,dealer,enterprise,55,0,0,0.0,0.0,0.0
2023-10,RO,desktop,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2024-04,DE,desktop,new,dealer,small,228,1,0,0.0043859649122807015,0.0,0.0
2025-12,IT,tablet,new,dealer,small,17,0,0,0.0,0.0,0.0
2026-01,IT,mobile,new,dealer,enterprise,30,0,0,0.0,0.0,0.0
2023-10,CH,mobile,new,private,unknown,22,0,0,0.0,0.0,0.0
2023-10,BE,mobile,returning,private,unknown,22,0,0,0.0,0.0,0.0
2024-02,CH,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2024-03,SE,desktop,returning,dealer,enterprise,6,0,0,0.0,0.0,0.0
2024-10,AT,mobile,returning,dealer,mid,66,1,0,0.015151515151515152,0.0,0.0
2025-02,NL,tablet,new,dealer,mid,8,0,0,0.0,0.0,0.0
2025-03,SE,mobile,returning,dealer,small,110,0,0,0.0,0.0,0.0
2025-11,IT,tablet,new,dealer,enterprise,3,1,1,0.3333333333333333,1.0,0.3333333333333333
2023-11,AT,tablet,new,private,unknown,2,0,0,0.0,0.0,0.0
2024-01,PL,desktop,new,private,unknown,47,0,0,0.0,0.0,0.0
2024-02,PL,desktop,returning,private,unknown,29,0,0,0.0,0.0,0.0
2024-05,PL,tablet,new,dealer,small,11,0,0,0.0,0.0,0.0
2024-06,DE,tablet,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2024-08,AT,mobile,returning,private,unknown,39,0,0,0.0,0.0,0.0
2025-01,ES,mobile,returning,dealer,mid,124,0,0,0.0,0.0,0.0
2025-02,SE,mobile,new,private,unknown,21,0,0,0.0,0.0,0.0
2025-05,CH,mobile,new,dealer,mid,37,0,0,0.0,0.0,0.0
2025-08,NL,desktop,returning,dealer,small,82,0,0,0.0,0.0,0.0
2023-11,BE,desktop,new,dealer,small,51,0,0,0.0,0.0,0.0
2023-12,AT,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2024-01,ES,desktop,new,private,unknown,27,0,0,0.0,0.0,0.0
2024-04,SE,desktop,new,dealer,small,39,0,0,0.0,0.0,0.0
2024-05,SE,mobile,new,dealer,mid,51,0,0,0.0,0.0,0.0
2024-09,FR,desktop,returning,dealer,small,144,0,0,0.0,0.0,0.0
2024-11,FR,mobile,new,dealer,small,345,0,0,0.0,0.0,0.0
2025-02,FR,mobile,new,dealer,enterprise,43,0,0,0.0,0.0,0.0
2025-04,IT,mobile,new,dealer,mid,124,0,0,0.0,0.0,0.0
2025-12,SE,mobile,new,private,unknown,18,0,0,0.0,0.0,0.0
2023-08,ES,desktop,returning,dealer,enterprise,13,0,0,0.0,0.0,0.0
2023-09,IT,mobile,new,dealer,mid,175,1,0,0.005714285714285714,0.0,0.0
2024-03,AT,mobile,returning,private,unknown,40,0,0,0.0,0.0,0.0
2024-07,DK,mobile,returning,dealer,mid,38,0,0,0.0,0.0,0.0
2024-07,AT,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2024-09,ES,desktop,returning,dealer,small,124,0,0,0.0,0.0,0.0
2024-11,DE,desktop,new,dealer,enterprise,31,1,0,0.03225806451612903,0.0,0.0
2025-02,SE,desktop,returning,dealer,mid,31,0,0,0.0,0.0,0.0
2025-05,FR,tablet,new,private,unknown,4,0,0,0.0,0.0,0.0
2025-07,DK,desktop,new,private,unknown,8,0,0,0.0,0.0,0.0
2024-02,DK,mobile,returning,dealer,small,89,0,0,0.0,0.0,0.0
2024-02,BE,tablet,returning,private,unknown,1,0,0,0.0,0.0,0.0
2024-05,DK,tablet,new,dealer,small,10,0,0,0.0,0.0,0.0
2025-04,ES,mobile,new,private,unknown,70,0,0,0.0,0.0,0.0
2026-01,AT,desktop,new,private,unknown,17,1,0,0.058823529411764705,0.0,0.0
2023-11,NL,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2024-02,SE,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2024-07,RO,mobile,new,dealer,mid,87,0,0,0.0,0.0,0.0
2024-09,CH,mobile,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2025-07,DK,mobile,new,private,unknown,25,0,0,0.0,0.0,0.0
